Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,year,round
2023-07-30 13:28:26,Other,BETWEEN TURN 4 AND 5 INCIDENT INVOLVING CAR 44 (HAM) NOTED - WEAVING ON STRAIGHT,,,,,,14.0,2023,12
2023-07-30 13:30:17,Other,FIA STEWARDS: BETWEEN TURN 4 AND 5 INCIDENT INVOLVING CAR 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - WEAVING ON STRAIGHT,,,,,,15.0,2023,12
2023-07-30 13:31:03,Other,CAR 22 (TSU) TIME 1:52.504 DELETED - TRACK LIMITS AT TURN 9 LAP 13 15:27:51,,,,,,15.0,2023,12
2023-07-30 13:33:47,Other,CAR 22 (TSU) TIME 1:52.963 DELETED - TRACK LIMITS AT TURN 9 LAP 14 15:29:44,,,,,,16.0,2023,12
2023-07-30 13:40:37,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,20.0,2023,12
2023-07-30 13:40:39,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,20.0,2023,12
2023-07-30 13:43:33,Other,CAR 1 (VER) TIME 1:54.915 DELETED - TRACK LIMITS AT TURN 4 LAP 21 15:41:55,,,,,,22.0,2023,12
2023-07-30 13:43:39,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,,,,,,22.0,2023,12
2023-07-30 13:43:39,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,22.0,2023,12
2023-07-30 13:44:44,Other,CAR 55 (SAI) TIME 2:00.162 DELETED - TRACK LIMITS AT TURN 11 LAP 21 15:43:44,,,,,,22.0,2023,12
2023-07-30 13:45:36,Other,CAR 11 (PER) TIME 1:56.286 DELETED - TRACK LIMITS AT TURN 11 LAP 22 15:44:37,,,,,,23.0,2023,12
2023-07-30 13:58:00,Other,CAR 23 (ALB) TIME 1:52.076 DELETED - TRACK LIMITS AT TURN 9 LAP 28 15:56:43,,,,,,29.0,2023,12
2023-07-30 14:07:20,Other,CAR 2 (SAR) TIME 1:53.556 DELETED - TRACK LIMITS AT TURN 4 LAP 33 16:05:43,,,,,,34.0,2023,12
2023-07-30 14:12:34,Other,CAR 4 (NOR) TIME 1:52.433 DELETED - TRACK LIMITS AT TURN 4 LAP 36 16:10:59,,,,,,37.0,2023,12
2023-07-30 14:13:11,Other,CAR 2 (SAR) TIME 1:50.236 DELETED - TRACK LIMITS AT TURN 4 LAP 36 16:11:39,,,,,,37.0,2023,12
2023-07-30 14:13:17,Flag,BLACK AND WHITE FLAG FOR CAR 2 (SAR) - TRACK LIMITS,,BLACK AND WHITE,Driver,,2.0,37.0,2023,12
2023-07-30 14:13:52,Other,CAR 44 (HAM) TIME 1:51.428 DELETED - TRACK LIMITS AT TURN 9 LAP 37 16:12:51,,,,,,38.0,2023,12
2023-07-30 14:16:07,Other,CAR 3 (RIC) TIME 1:53.131 DELETED - TRACK LIMITS AT TURN 15 LAP 37 16:14:15,,,,,,39.0,2023,12
2023-07-30 14:26:16,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,44.0,2023,12
2023-07-30 14:26:25,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,44.0,2023,12
2023-07-30 14:26:26,Other,DRS DISABLED IN ZONE 2,,,,,,44.0,2023,12
2023-07-30 14:28:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,44.0,2023,12
2023-07-30 14:29:32,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,44.0,2023,12
2023-07-30 14:32:31,Other,DRS ENABLED IN ZONE 2,,,,,,44.0,2023,12
2023-07-30 14:32:31,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,44.0,2023,12
2025-04-20 16:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2025,5
2025-04-20 16:30:01,Other,PIT EXIT CLOSED,,,,,,1.0,2025,5
2025-04-20 16:45:48,Other,RISK OF RAIN FOR F1 RACE IS 0 %,,,,,,1.0,2025,5
2025-04-20 16:57:02,Drs,DRS DISABLED,DISABLED,,,,,1.0,2025,5
2025-04-20 17:03:55,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2025,5
2025-04-20 17:04:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1.0,2025,5
2025-04-20 17:04:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,1.0,2025,5
2025-04-20 17:04:28,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,1.0,2025,5
2025-04-20 17:04:28,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,1.0,2025,5
2025-04-20 17:04:30,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2025,5
2025-04-20 17:04:31,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,1.0,2025,5
2025-04-20 17:04:43,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2025,5
2025-04-20 17:05:02,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1.0,2025,5
2025-04-20 17:05:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1.0,2025,5
2025-04-20 17:05:34,Other,RECOVERY VEHICLE ON TRACK AT TURN 5,,,,,,1.0,2025,5
2025-04-20 17:06:05,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,2.0,2025,5
2025-04-20 17:06:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,2.0,2025,5
2025-04-20 17:06:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,2.0,2025,5
2025-04-20 17:06:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,2.0,2025,5
2025-04-20 17:07:30,Other,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) NOTED,,,,,,2.0,2025,5
2025-04-20 17:09:12,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) UNDER INVESTIGATION,,,,,,3.0,2025,5
2025-04-20 17:09:28,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,3.0,2025,5
2025-04-20 17:09:39,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,3.0,2025,5
2025-04-20 17:11:06,Flag,TRACK CLEAR,,CLEAR,Track,,,3.0,2025,5
2025-04-20 17:11:26,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 1 (VER) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,3.0,2025,5
2025-04-20 17:12:13,Other,TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION,,,,,,4.0,2025,5
2025-04-20 17:13:13,Drs,DRS ENABLED,ENABLED,,,,,5.0,2025,5
2025-04-20 17:16:33,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,7.0,2025,5
2025-04-20 17:18:03,Other,CAR 1 (VER) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:05,,,,,,8.0,2025,5
2025-04-20 17:18:23,Other,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:06,,,,,,8.0,2025,5
2025-04-20 17:23:23,Other,CAR 5 (BOR) TIME 1:36.994 DELETED - TRACK LIMITS AT TURN 17 LAP 8 20:19:07,,,,,,11.0,2025,5
2025-04-20 17:26:27,Other,CAR 18 (STR) TIME 1:36.148 DELETED - TRACK LIMITS AT TURN 22 LAP 12 20:25:41,,,,,,13.0,2025,5
2025-04-20 17:36:30,Other,CAR 30 (LAW) TIME 1:35.162 DELETED - TRACK LIMITS AT TURN 11 LAP 18 20:34:35,,,,,,19.0,2025,5
2025-04-20 17:37:10,Other,CAR 23 (ALB) TIME 1:35.896 DELETED - TRACK LIMITS AT TURN 2 LAP 19 20:35:40,,,,,,20.0,2025,5
2025-04-20 17:40:43,Other,CAR 5 (BOR) TIME 1:36.354 DELETED - TRACK LIMITS AT TURN 2 LAP 21 20:39:10,,,,,,22.0,2025,5
2025-04-20 17:42:00,Other,CAR 6 (HAD) TIME 1:36.137 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:29,,,,,,23.0,2025,5
2025-04-20 17:42:04,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 1 (VER),,,,,,23.0,2025,5
2025-04-20 17:47:33,Other,TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) NOTED,,,,,,26.0,2025,5
2025-04-20 17:47:59,Other,CAR 14 (ALO) TIME 1:37.031 DELETED - TRACK LIMITS AT TURN 2 LAP 25 20:45:38,,,,,,27.0,2025,5
2025-04-20 17:50:56,Other,CAR 4 (NOR) TIME 1:33.342 DELETED - TRACK LIMITS AT TURN 4 LAP 27 20:48:11,,,,,,29.0,2025,5
2025-04-20 17:52:31,Other,CAR 30 (LAW) TIME 1:35.190 DELETED - TRACK LIMITS AT TURN 2 LAP 28 20:50:21,,,,,,30.0,2025,5
2025-04-20 17:54:11,Other,CAR 12 (ANT) TIME 1:33.780 DELETED - TRACK LIMITS AT TURN 15 LAP 25 20:45:55,,,,,,31.0,2025,5
2025-04-20 17:54:53,Other,TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) NOTED,,,,,,31.0,2025,5
2025-04-20 17:56:14,Other,CAR 6 (HAD) TIME 1:35.421 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:40,,,,,,32.0,2025,5
2025-04-20 17:56:23,Other,CAR 44 (HAM) TIME 1:34.392 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:45,,,,,,32.0,2025,5
2025-04-20 18:00:29,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION,,,,,,35.0,2025,5
2025-04-20 18:01:50,Flag,BLACK AND WHITE FLAG FOR CAR 5 (BOR) - MOVING UNDER BRAKING,,BLACK AND WHITE,Driver,,5.0,35.0,2025,5
2025-04-20 18:04:41,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) UNDER INVESTIGATION,,,,,,37.0,2025,5
2025-04-20 18:06:19,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,38.0,2025,5
2025-04-20 18:08:14,Other,INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,40.0,2025,5
2025-04-20 18:10:54,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:10:53,,BLUE,Driver,,7.0,41.0,2025,5
2025-04-20 18:13:06,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:13:06,,BLUE,Driver,,7.0,43.0,2025,5
2025-04-20 18:14:11,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,43.0,2025,5
2025-04-20 18:16:33,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:16:32,,BLUE,Driver,,7.0,45.0,2025,5
2025-04-20 18:17:19,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:17:19,,BLUE,Driver,,7.0,46.0,2025,5
2025-04-20 18:18:11,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:18:11,,BLUE,Driver,,18.0,46.0,2025,5
2025-04-20 18:18:41,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:18:40,,BLUE,Driver,,5.0,46.0,2025,5
2025-04-20 18:19:17,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:19:16,,BLUE,Driver,,5.0,47.0,2025,5
2025-04-20 18:20:45,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:20:44,,BLUE,Driver,,18.0,48.0,2025,5
2025-04-20 18:21:16,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:16,,BLUE,Driver,,5.0,48.0,2025,5
2025-04-20 18:21:31,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:21:30,,BLUE,Driver,,18.0,48.0,2025,5
2025-04-20 18:21:38,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:37,,BLUE,Driver,,5.0,48.0,2025,5
2025-04-20 18:23:38,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:23:38,,BLUE,Driver,,27.0,50.0,2025,5
2025-04-20 18:24:02,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:24:02,,BLUE,Driver,,27.0,50.0,2025,5
2025-04-20 18:25:02,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,50.0,2025,5
2020-09-13 12:55:02,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1.0,2020,9
2020-09-13 13:07:07,Drs,DRS DISABLED,DISABLED,,,,,1.0,2020,9
2020-09-13 13:13:25,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2020,9
2020-09-13 13:13:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1.0,2020,9
2020-09-13 13:14:03,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1.0,2020,9
2020-09-13 13:16:52,Other,TURN 2 INCIDENT NOTED,,,,,,2.0,2020,9
2020-09-13 13:22:20,Other,"TURN 2 INCIDENT INVOLVING CARS 7 (RAI), 8 (GRO),10 (GAS), 33 (VER) UNDER INVESTIGATION - CAUSING A COLLISION",,,,,,5.0,2020,9
2020-09-13 13:23:11,Other,TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 18 (STR) - NO INVESTIGATION NECESSARY,,,,,,5.0,2020,9
2020-09-13 13:25:42,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,6.0,2020,9
2020-09-13 13:25:47,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,6.0,2020,9
2020-09-13 13:26:35,Flag,TRACK CLEAR,,CLEAR,Track,,,6.0,2020,9
2020-09-13 13:26:53,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,7.0,2020,9
2020-09-13 13:26:57,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,7.0,2020,9
2020-09-13 13:27:13,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,7.0,2020,9
2020-09-13 13:29:34,Flag,RED FLAG,,RED,Track,,,8.0,2020,9
2020-09-13 13:29:35,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,8.0,2020,9
2020-09-13 13:33:32,Other,"PIT STRAIGHT INCIDENT INVOLVING CARS 6 (LAT),20 (MAG) AND 99 (GIO) UNDER INVESTIGATION - CAUSING A COLLISION",,,,,,9.0,2020,9
2020-09-13 13:34:18,Other,"TURN 2 INCIDENT INVOLVING CARS 7 (RAI), 8 (GRO), 16 (LEC) AND 33 (VER) - NO FURTHER ACTION ",,,,,,9.0,2020,9
2020-09-13 13:44:03,Other,SESSION WILL RE-START AT 15:55,,,,,,9.0,2020,9
2020-09-13 13:48:12,Other,STANDING START RE-START,,,,,,9.0,2020,9
2020-09-13 13:51:04,Other,CAR 31 (OCO) WITHDRAWN - GRID CLOSED UP ACCORDINGLY,,,,,,9.0,2020,9
2020-09-13 13:54:12,Flag,TRACK CLEAR,,CLEAR,Track,,,9.0,2020,9
2020-09-13 13:54:29,Other,"PIT STRAIGHT INCIDENT INVOLVING CARS 6 (LAT), 20 (MAG) AND 99 (GIO) WILL BE INVESTIGATED AFTER THE RACE",,,,,,9.0,2020,9
2020-09-13 13:56:02,Other,SAFETY CAR WILL ENTER PITS: STANDING START,,,,,,9.0,2020,9
2020-09-13 14:01:37,Drs,DRS ENABLED,ENABLED,,,,,12.0,2020,9
2020-09-13 14:25:32,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:25:32,,BLUE,Driver,,7.0,29.0,2020,9
2020-09-13 14:26:25,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:26:24,,BLUE,Driver,,8.0,30.0,2020,9
2020-09-13 14:38:10,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:38:09,,BLUE,Driver,,8.0,38.0,2020,9
2020-09-13 14:40:57,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:40:57,,BLUE,Driver,,8.0,40.0,2020,9
2020-09-13 14:42:54,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:42:53,,BLUE,Driver,,7.0,41.0,2020,9
2020-09-13 14:45:41,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,43.0,2020,9
2020-09-13 14:45:53,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,43.0,2020,9
2020-09-13 14:45:54,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:45:53,,BLUE,Driver,,7.0,43.0,2020,9
2020-09-13 14:45:54,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,43.0,2020,9
2020-09-13 14:49:44,Flag,RED FLAG,,RED,Track,,,45.0,2020,9
2020-09-13 14:49:44,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,45.0,2020,9
2020-09-13 15:01:35,Other,SESSION WILL RE-START AT 17:12,,,,,,46.0,2020,9
2020-09-13 15:02:56,Other,"LAPPED CARS - 7 (RAI), 8 (GRO) TO FRONT OF QUEUE",,,,,,46.0,2020,9
2020-09-13 15:07:13,Other,PIT ENTRY INCIDENT INVOLVING CAR 7 (RAI) UNDER INVESTIGATION,,,,,,46.0,2020,9
2020-09-13 15:08:01,Flag,TRACK CLEAR,,CLEAR,Track,,,46.0,2020,9
2020-09-13 15:13:00,Other,SAFETY CAR WILL ENTER PITS: STANDING START,,,,,,46.0,2020,9
2020-09-13 15:16:08,Other,5 SECOND TIME PENALTY FOR CAR 7 (RAI) - CROSSING THE LINE AT PIT ENTRY,,,,,,47.0,2020,9
2020-09-13 15:18:32,Drs,DRS ENABLED,ENABLED,,,,,49.0,2020,9
2020-09-13 15:32:58,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,59.0,2020,9
2022-07-10 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2022,11
2022-07-10 12:30:00,Other,PIT EXIT CLOSED,,,,,,1.0,2022,11
2022-07-10 12:45:19,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,1.0,2022,11
2022-07-10 12:57:06,Drs,DRS DISABLED,DISABLED,,,,,1.0,2022,11
2022-07-10 13:03:14,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2022,11
2022-07-10 13:03:47,Other,INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT,,,,,,1.0,2022,11
2022-07-10 13:05:30,Drs,DRS ENABLED,ENABLED,,,,,2.0,2022,11
2022-07-10 13:05:41,Other,TURN 4 INCIDENT INVOLVING CARS 63 (RUS) AND 11 (PER) NOTED - CAUSING A COLLISION,,,,,,3.0,2022,11
2022-07-10 13:07:55,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT,,,,,,4.0,2022,11
2022-07-10 13:09:34,Other,CAR 44 (HAM) TIME 1:11.802 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:07:03,,,,,,6.0,2022,11
2022-07-10 13:10:43,Other,CAR 10 (GAS) TIME 1:12.001 DELETED - TRACK LIMITS AT TURN 9 LAP 6 15:10:26,,,,,,7.0,2022,11
2022-07-10 13:12:13,Other,CAR 4 (NOR) TIME 1:11.648 DELETED - TRACK LIMITS AT TURN 10 LAP 7 15:11:40,,,,,,8.0,2022,11
2022-07-10 13:12:22,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:12:21,,BLUE,Driver,,11.0,8.0,2022,11
2022-07-10 13:12:39,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:12:39,,BLUE,Driver,,11.0,9.0,2022,11
2022-07-10 13:13:22,Other,CAR 4 (NOR) TIME 1:11.615 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,9.0,2022,11
2022-07-10 13:14:01,Other,CAR 16 (LEC) TIME 1:10.883 DELETED - TRACK LIMITS AT TURN 9 LAP 9 15:13:43,,,,,,10.0,2022,11
2022-07-10 13:14:33,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - CAUSING A COLLISION,,,,,,10.0,2022,11
2022-07-10 13:14:41,Other,CAR 4 (NOR) TIME 1:11.332 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:14:03,,,,,,10.0,2022,11
2022-07-10 13:15:14,Other,CAR 16 (LEC) TIME 1:11.403 DELETED - TRACK LIMITS AT TURN 10 LAP 10 15:14:58,,,,,,11.0,2022,11
2022-07-10 13:15:27,Other,CAR 4 (NOR) TIME 1:11.560 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,11.0,2022,11
2022-07-10 13:15:41,Other,CAR 6 (LAT) TIME 1:12.611 DELETED - TRACK LIMITS AT TURN 9 LAP 10 15:15:18,,,,,,11.0,2022,11
2022-07-10 13:16:11,Other,CAR 24 (ZHO) TIME 1:12.505 DELETED - TRACK LIMITS AT TURN 10 LAP 10 15:15:22,,,,,,11.0,2022,11
2022-07-10 13:16:15,Other,CAR 16 (LEC) TIME 1:10.934 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,12.0,2022,11
2022-07-10 13:16:29,Other,CAR 55 (SAI) TIME 1:10.976 DELETED - TRACK LIMITS AT TURN 9 LAP 11 15:16:07,,,,,,12.0,2022,11
2022-07-10 13:16:40,Other,CAR 24 (ZHO) TIME 1:12.175 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,12.0,2022,11
2022-07-10 13:17:59,Other,CAR 47 (MSC) TIME 1:11.709 DELETED - TRACK LIMITS AT TURN 9 LAP 12 15:17:31,,,,,,13.0,2022,11
2022-07-10 13:18:22,Other,CAR 1 (VER) TIME 1:11.912 DELETED - TRACK LIMITS AT TURN 9 LAP 12 15:17:16,,,,,,13.0,2022,11
2022-07-10 13:18:48,Other,CAR 55 (SAI) TIME 1:11.100 DELETED - TRACK LIMITS AT TURN 10 LAP 13 15:18:33,,,,,,14.0,2022,11
2022-07-10 13:19:23,Other,CAR 47 (MSC) TIME 1:12.390 DELETED - TRACK LIMITS AT TURN 10 LAP 13 15:18:48,,,,,,14.0,2022,11
2022-07-10 13:19:33,Other,CAR 22 (TSU) TIME 1:12.841 DELETED - TRACK LIMITS AT TURN 10 LAP 13 15:18:59,,,,,,14.0,2022,11
2022-07-10 13:19:50,Other,CAR 24 (ZHO) TIME 1:13.015 DELETED - TRACK LIMITS AT TURN 10 LAP 13 15:18:59,,,,,,15.0,2022,11
2022-07-10 13:19:51,Other,CAR 55 (SAI) TIME 1:10.867 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,15.0,2022,11
2022-07-10 13:19:51,Other,CAR 5 (VET) TIME 1:12.895 DELETED - TRACK LIMITS AT TURN 10 LAP 13 15:19:01,,,,,,15.0,2022,11
2022-07-10 13:20:16,Other,CAR 47 (MSC) TIME 1:12.905 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,15.0,2022,11
2022-07-10 13:20:16,Other,CAR 22 (TSU) TIME 1:12.133 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,15.0,2022,11
2022-07-10 13:20:17,Other,CAR 24 (ZHO) TIME 1:12.225 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,15.0,2022,11
2022-07-10 13:20:21,Other,CAR 5 (VET) TIME 1:12.168 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,15.0,2022,11
2022-07-10 13:21:19,Other,CAR 11 (PER) TIME 1:12.437 DELETED - TRACK LIMITS AT TURN 10 LAP 14 15:21:08,,,,,,16.0,2022,11
2022-07-10 13:22:02,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:22:02,,BLUE,Driver,,11.0,16.0,2022,11
2022-07-10 13:22:43,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:22:43,,BLUE,Driver,,11.0,17.0,2022,11
2022-07-10 13:22:58,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:22:57,,BLUE,Driver,,11.0,17.0,2022,11
2022-07-10 13:23:00,Other,CAR 11 (PER) TIME 1:12.686 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,17.0,2022,11
2022-07-10 13:23:01,Other,CAR 11 (PER) TIME 1:12.686 DELETED - TRACK LIMITS AT TURN 9 LAP 15 15:22:16,,,,,,17.0,2022,11
2022-07-10 13:23:25,Flag,BLACK AND WHITE FLAG FOR CAR 11 (PER) - TRACK LIMITS,,BLACK AND WHITE,Driver,,11.0,18.0,2022,11
2022-07-10 13:24:04,Other,CAR 18 (STR) TIME 1:11.864 DELETED - TRACK LIMITS AT TURN 10 LAP 17 15:23:42,,,,,,18.0,2022,11
2022-07-10 13:25:19,Other,CAR 18 (STR) TIME 1:11.962 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,19.0,2022,11
2022-07-10 13:25:20,Other,CAR 10 (GAS) TIME 1:10.858 DELETED - TRACK LIMITS AT TURN 10 LAP 18 15:25:12,,,,,,19.0,2022,11
2022-07-10 13:26:33,Other,CAR 10 (GAS) TIME 1:11.265 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,20.0,2022,11
2022-07-10 13:27:54,Other,CAR 22 (TSU) TIME 1:12.178 DELETED - TRACK LIMITS AT TURN 1 LAP 20 15:26:23,,,,,,21.0,2022,11
2022-07-10 13:27:58,Other,CAR 3 (RIC) TIME 1:10.915 DELETED - TRACK LIMITS AT TURN 10 LAP 20 15:27:30,,,,,,21.0,2022,11
2022-07-10 13:29:15,Other,CAR 3 (RIC) TIME 1:11.617 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,23.0,2022,11
2022-07-10 13:29:35,Other,CAR 44 (HAM) TIME 1:10.730 DELETED - TRACK LIMITS AT TURN 10 LAP 22 15:29:28,,,,,,23.0,2022,11
2022-07-10 13:30:13,Other,CAR 23 (ALB) TIME 1:12.062 DELETED - TRACK LIMITS AT TURN 10 LAP 22 15:29:55,,,,,,23.0,2022,11
